end_period_ts,open_interest,volume,price.close,price.high,price.low,price.max,price.mean,price.min,price.open,price.previous,price.previous_dollars,yes_ask.close,yes_ask.close_dollars,yes_ask.high,yes_ask.high_dollars,yes_ask.low,yes_ask.low_dollars,yes_ask.open,yes_ask.open_dollars,yes_bid.close,yes_bid.close_dollars,yes_bid.high,yes_bid.high_dollars,yes_bid.low,yes_bid.low_dollars,yes_bid.open,yes_bid.open_dollars,price.close_dollars,price.high_dollars,price.low_dollars,price.mean_dollars,price.open_dollars,market
1764244800,33326,8026699,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764248400,33411,8026699,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764252000,34289,8026699,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764255600,35368,8026699,19.0,19.0,17.0,,18.0,,17.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,17,0.1700,17,0.1700,0.1900,0.1900,0.1700,0.1898,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764259200,35777,8026699,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764262800,37422,8026699,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764266400,37658,8026699,18.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,18,0.1800,19,0.1900,18,0.1800,19,0.1900,17,0.1700,18,0.1800,17,0.1700,18,0.1800,0.1800,0.1900,0.1800,0.1819,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764270000,39282,8026699,17.0,18.0,16.0,,16.0,,18.0,18.0,0.1800,17,0.1700,18,0.1800,17,0.1700,18,0.1800,16,0.1600,17,0.1700,16,0.1600,17,0.1700,0.1700,0.1800,0.1600,0.1699,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764273600,40190,8026699,18.0,18.0,17.0,,17.0,,17.0,17.0,0.1700,18,0.1800,18,0.1800,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1800,0.1800,0.1700,0.1736,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764277200,41672,8026699,16.0,18.0,16.0,,17.0,,18.0,18.0,0.1800,17,0.1700,19,0.1900,17,0.1700,18,0.1800,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1600,0.1800,0.1600,0.1766,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764280800,42675,8026699,17.0,17.0,16.0,,16.0,,17.0,16.0,0.1600,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1600,0.1683,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764284400,43549,8026699,17.0,17.0,17.0,,17.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1700,0.1700,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764288000,44628,8026699,16.0,17.0,16.0,,16.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1600,0.1700,0.1600,0.1667,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764291600,45233,8026699,17.0,18.0,16.0,,16.0,,17.0,16.0,0.1600,18,0.1800,18,0.1800,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1800,0.1600,0.1677,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764295200,47481,8026699,17.0,18.0,17.0,,17.0,,18.0,17.0,0.1700,17,0.1700,19,0.1900,17,0.1700,18,0.1800,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1800,0.1700,0.1764,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764298800,49413,8026699,17.0,17.0,17.0,,17.0,,17.0,17.0,0.1700,17,0.1700,18,0.1800,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1700,0.1700,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764302400,50140,8026699,17.0,17.0,16.0,,16.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1600,0.1690,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764306000,57685,8026699,18.0,18.0,16.0,,17.0,,17.0,17.0,0.1700,18,0.1800,18,0.1800,17,0.1700,17,0.1700,16,0.1600,17,0.1700,16,0.1600,16,0.1600,0.1800,0.1800,0.1600,0.1718,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764309600,62102,8026699,19.0,19.0,16.0,,18.0,,18.0,18.0,0.1800,19,0.1900,19,0.1900,17,0.1700,18,0.1800,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1900,0.1900,0.1600,0.1814,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764313200,64910,8026699,19.0,19.0,16.0,,18.0,,19.0,19.0,0.1900,18,0.1800,19,0.1900,18,0.1800,19,0.1900,17,0.1700,17,0.1700,16,0.1600,16,0.1600,0.1900,0.1900,0.1600,0.1856,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764316800,66762,8026699,18.0,19.0,17.0,,18.0,,18.0,19.0,0.1900,18,0.1800,19,0.1900,18,0.1800,18,0.1800,17,0.1700,17,0.1700,16,0.1600,17,0.1700,0.1800,0.1900,0.1700,0.1801,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764320400,67111,8026699,18.0,18.0,18.0,,18.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1800,0.1800,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764324000,67304,8026699,18.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1792,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764327600,67824,8026699,18.0,18.0,18.0,,18.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1800,0.1800,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764331200,68221,8026699,18.0,18.0,18.0,,18.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1800,0.1800,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764334800,68899,8026699,18.0,18.0,18.0,,18.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1800,0.1800,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764338400,71217,8026699,18.0,18.0,18.0,,18.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1800,0.1800,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764342000,84564,8026699,18.0,18.0,18.0,,18.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1800,0.1800,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764345600,87705,8026699,19.0,19.0,18.0,,18.0,,18.0,18.0,0.1800,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,16,0.1600,17,0.1700,0.1900,0.1900,0.1800,0.1867,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764349200,109325,8026699,19.0,19.0,17.0,,17.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,17,0.1700,19,0.1900,17,0.1700,18,0.1800,16,0.1600,18,0.1800,0.1900,0.1900,0.1700,0.1799,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764352800,111895,8026699,17.0,19.0,17.0,,17.0,,19.0,19.0,0.1900,17,0.1700,19,0.1900,17,0.1700,19,0.1900,16,0.1600,17,0.1700,16,0.1600,17,0.1700,0.1700,0.1900,0.1700,0.1783,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764356400,113299,8026699,17.0,18.0,16.0,,17.0,,17.0,17.0,0.1700,19,0.1900,19,0.1900,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,0.1700,0.1800,0.1600,0.1705,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764360000,115227,8026699,17.0,18.0,17.0,,17.0,,18.0,17.0,0.1700,18,0.1800,19,0.1900,17,0.1700,19,0.1900,17,0.1700,17,0.1700,16,0.1600,17,0.1700,0.1700,0.1800,0.1700,0.1790,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764363600,116491,8026699,18.0,18.0,17.0,,17.0,,18.0,17.0,0.1700,18,0.1800,19,0.1900,18,0.1800,18,0.1800,17,0.1700,18,0.1800,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1795,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764367200,118407,8026699,19.0,19.0,18.0,,18.0,,18.0,18.0,0.1800,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,0.1900,0.1900,0.1800,0.1868,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764370800,118849,8026699,19.0,19.0,17.0,,17.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,18,0.1800,19,0.1900,18,0.1800,18,0.1800,17,0.1700,18,0.1800,0.1900,0.1900,0.1700,0.1783,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764374400,144196,8026699,19.0,19.0,18.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1900,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764378000,172669,8026699,18.0,19.0,17.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,18,0.1800,19,0.1900,18,0.1800,18,0.1800,17,0.1700,18,0.1800,0.1800,0.1900,0.1700,0.1839,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764381600,173739,8026699,19.0,19.0,17.0,,18.0,,19.0,18.0,0.1800,19,0.1900,19,0.1900,18,0.1800,19,0.1900,18,0.1800,18,0.1800,17,0.1700,18,0.1800,0.1900,0.1900,0.1700,0.1804,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764385200,179308,8026699,19.0,19.0,18.0,,18.0,,18.0,19.0,0.1900,19,0.1900,19,0.1900,18,0.1800,19,0.1900,18,0.1800,18,0.1800,17,0.1700,18,0.1800,0.1900,0.1900,0.1800,0.1898,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764388800,182520,8026699,19.0,19.0,18.0,,18.0,,18.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1870,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764392400,186712,8026699,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1898,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764396000,198673,8026699,19.0,19.0,19.0,,19.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1900,0.1900,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764399600,203868,8026699,19.0,19.0,18.0,,19.0,,18.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1900,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764403200,207831,8026699,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,19,0.1900,19,0.1900,18,0.1800,18,0.1800,18,0.1800,18,0.1800,0.1900,0.1900,0.1800,0.1899,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764406800,211106,8026699,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,18,0.1800,19,0.1900,17,0.1700,18,0.1800,17,0.1700,18,0.1800,0.1900,0.1900,0.1800,0.1862,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764410400,218757,8026699,17.0,19.0,17.0,,18.0,,18.0,19.0,0.1900,17,0.1700,19,0.1900,17,0.1700,19,0.1900,16,0.1600,18,0.1800,16,0.1600,17,0.1700,0.1700,0.1900,0.1700,0.1893,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764414000,222389,8026699,19.0,19.0,17.0,,18.0,,17.0,17.0,0.1700,19,0.1900,19,0.1900,17,0.1700,17,0.1700,18,0.1800,18,0.1800,16,0.1600,16,0.1600,0.1900,0.1900,0.1700,0.1831,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764417600,224084,8026699,19.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,19,0.1900,19,0.1900,18,0.1800,19,0.1900,18,0.1800,18,0.1800,17,0.1700,18,0.1800,0.1900,0.1900,0.1800,0.1863,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764421200,226905,8026699,18.0,19.0,18.0,,18.0,,19.0,19.0,0.1900,18,0.1800,19,0.1900,18,0.1800,19,0.1900,17,0.1700,18,0.1800,17,0.1700,18,0.1800,0.1800,0.1900,0.1800,0.1830,0.1900,KXNFLGAME-25NOV30LACAR-CAR
1764424800,233411,8026699,17.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,17,0.1700,18,0.1800,17,0.1700,18,0.1800,16,0.1600,17,0.1700,16,0.1600,17,0.1700,0.1700,0.1800,0.1700,0.1740,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764428400,237793,8026699,17.0,17.0,17.0,,17.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1700,0.1700,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764432000,254153,8026699,18.0,18.0,16.0,,17.0,,17.0,17.0,0.1700,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,0.1800,0.1800,0.1600,0.1736,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764435600,258920,8026699,18.0,18.0,17.0,,18.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1800,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764439200,261907,8026699,18.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1798,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764442800,264287,8026699,18.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1777,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764446400,274176,8026699,18.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1795,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764450000,276021,8026699,18.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1764,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764453600,278524,8026699,18.0,18.0,17.0,,17.0,,17.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1796,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764457200,283723,8026699,18.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1796,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764460800,288243,8026699,18.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1783,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764464400,293273,8026699,17.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1700,0.1800,0.1700,0.1797,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764468000,299698,8026699,18.0,18.0,17.0,,17.0,,17.0,17.0,0.1700,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1781,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764471600,306370,8026699,18.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1791,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764475200,315028,8026699,18.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1796,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764478800,323236,8026699,18.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1793,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764482400,347478,8026699,18.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,18,0.1800,18,0.1800,18,0.1800,18,0.1800,17,0.1700,17,0.1700,17,0.1700,17,0.1700,0.1800,0.1800,0.1700,0.1798,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764486000,435922,8026699,17.0,18.0,17.0,,17.0,,18.0,18.0,0.1800,17,0.1700,18,0.1800,17,0.1700,18,0.1800,16,0.1600,17,0.1700,16,0.1600,17,0.1700,0.1700,0.1800,0.1700,0.1729,0.1800,KXNFLGAME-25NOV30LACAR-CAR
1764489600,463022,8026699,17.0,17.0,16.0,,16.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1600,0.1698,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764493200,482387,8026699,17.0,17.0,16.0,,16.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1600,0.1691,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764496800,500996,8026699,17.0,17.0,16.0,,16.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1600,0.1699,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764500400,508315,8026699,17.0,17.0,16.0,,16.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1600,0.1696,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764504000,524335,8026699,17.0,17.0,16.0,,16.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1600,0.1698,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764507600,533863,8026699,17.0,17.0,16.0,,17.0,,16.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1600,0.1700,0.1600,KXNFLGAME-25NOV30LACAR-CAR
1764511200,560308,8026699,17.0,17.0,16.0,,16.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1600,0.1672,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764514800,632581,8026699,17.0,17.0,16.0,,16.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1600,0.1699,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764518400,689106,8026699,17.0,17.0,16.0,,16.0,,17.0,17.0,0.1700,17,0.1700,17,0.1700,17,0.1700,17,0.1700,16,0.1600,16,0.1600,16,0.1600,16,0.1600,0.1700,0.1700,0.1600,0.1698,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764522000,844708,8026699,20.0,20.0,16.0,,17.0,,17.0,17.0,0.1700,20,0.2000,20,0.2000,17,0.1700,17,0.1700,19,0.1900,19,0.1900,16,0.1600,16,0.1600,0.2000,0.2000,0.1600,0.1759,0.1700,KXNFLGAME-25NOV30LACAR-CAR
1764525600,1111657,8026699,19.0,20.0,18.0,,19.0,,20.0,20.0,0.2000,20,0.2000,20,0.2000,19,0.1900,20,0.2000,19,0.1900,19,0.1900,18,0.1800,19,0.1900,0.1900,0.2000,0.1800,0.1983,0.2000,KXNFLGAME-25NOV30LACAR-CAR
1764529200,2104114,8026699,29.0,39.0,11.0,,24.0,,20.0,19.0,0.1900,31,0.3100,40,0.4000,11,0.1100,20,0.2000,30,0.3000,37,0.3700,10,0.1000,19,0.1900,0.2900,0.3900,0.1100,0.2467,0.2000,KXNFLGAME-25NOV30LACAR-CAR
1764532800,2863589,8026699,53.0,55.0,15.0,,29.0,,30.0,29.0,0.2900,58,0.5800,58,0.5800,15,0.1500,31,0.3100,54,0.5400,54,0.5400,14,0.1400,30,0.3000,0.5300,0.5500,0.1500,0.2912,0.3000,KXNFLGAME-25NOV30LACAR-CAR
1763935200,47,4930601,,,,,,,,26.0,0.2600,66,0.6600,67,0.6700,66,0.6600,67,0.6700,28,0.2800,28,0.2800,26,0.2600,26,0.2600,,,,,,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763938800,47,4930601,,,,,,,,26.0,0.2600,64,0.6400,67,0.6700,63,0.6300,66,0.6600,30,0.3000,30,0.3000,28,0.2800,28,0.2800,,,,,,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763942400,47,4930601,,,,,,,,26.0,0.2600,44,0.4400,65,0.6500,44,0.4400,64,0.6400,40,0.4000,40,0.4000,30,0.3000,30,0.3000,,,,,,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763946000,63,4930601,43.0,43.0,39.0,,42.0,,43.0,26.0,0.2600,43,0.4300,65,0.6500,43,0.4300,44,0.4400,40,0.4000,40,0.4000,31,0.3100,40,0.4000,0.4300,0.4300,0.3900,0.4233,0.4300,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763949600,63,4930601,,,,,,,,43.0,0.4300,42,0.4200,43,0.4300,42,0.4200,43,0.4300,41,0.4100,42,0.4200,40,0.4000,40,0.4000,,,,,,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763953200,74,4930601,42.0,42.0,42.0,,42.0,,42.0,43.0,0.4300,42,0.4200,42,0.4200,42,0.4200,42,0.4200,41,0.4100,41,0.4100,41,0.4100,41,0.4100,0.4200,0.4200,0.4200,0.4200,0.4200,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763956800,107,4930601,42.0,42.0,42.0,,42.0,,42.0,42.0,0.4200,42,0.4200,42,0.4200,42,0.4200,42,0.4200,41,0.4100,41,0.4100,41,0.4100,41,0.4100,0.4200,0.4200,0.4200,0.4200,0.4200,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763960400,109,4930601,42.0,42.0,42.0,,42.0,,42.0,42.0,0.4200,42,0.4200,42,0.4200,42,0.4200,42,0.4200,41,0.4100,41,0.4100,41,0.4100,41,0.4100,0.4200,0.4200,0.4200,0.4200,0.4200,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763964000,109,4930601,,,,,,,,42.0,0.4200,44,0.4400,44,0.4400,42,0.4200,42,0.4200,42,0.4200,42,0.4200,41,0.4100,41,0.4100,,,,,,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763967600,109,4930601,,,,,,,,42.0,0.4200,45,0.4500,45,0.4500,44,0.4400,44,0.4400,42,0.4200,42,0.4200,42,0.4200,42,0.4200,,,,,,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763971200,109,4930601,,,,,,,,42.0,0.4200,44,0.4400,45,0.4500,44,0.4400,45,0.4500,42,0.4200,42,0.4200,41,0.4100,42,0.4200,,,,,,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763974800,109,4930601,,,,,,,,42.0,0.4200,44,0.4400,44,0.4400,44,0.4400,44,0.4400,42,0.4200,42,0.4200,42,0.4200,42,0.4200,,,,,,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763978400,109,4930601,,,,,,,,42.0,0.4200,44,0.4400,44,0.4400,44,0.4400,44,0.4400,42,0.4200,42,0.4200,42,0.4200,42,0.4200,,,,,,KXNFLGAME-25NOV30ATLNYJ-NYJ
1763982000,111,4930601,44.0,44.0,44.0,,44.0,,44.0,42.0,0.4200,44,0.4400,44,0.4400,44,0.4400,44,0.4400,42,0.4200,42,0.4200,42,0.4200,42,0.4200,0.4400,0.4400,0.4400,0.4400,0.4400,KXNFLGAME-25NOV30ATLNYJ-NYJ
